Id,SalePrice
2869,128120.0
2870,152227.73333333334
2871,104611.66666666667
2872,58544.066666666666
2873,104768.33333333333
2874,141316.23333333334
2875,118110.0
2876,165807.16666666666
2877,135383.33333333334
2878,165296.66666666666
2879,141996.66666666666
2880,110785.66666666667
2881,131643.33333333334
2882,157160.0
2883,173986.0
2884,186583.33333333334
2885,166966.6
2886,204858.33333333334
2887,102216.66666666667
2888,126336.66666666667
2889,66270.0
2890,85119.03333333334
2891,137892.9
2892,67740.73333333334
2893,116461.1
2894,56270.0
2895,302358.9
2896,292205.13333333336
2897,202556.66666666666
2898,142085.56666666668
2899,233191.0
2900,153476.23333333334
2901,199730.0
2902,177716.66666666666
2903,340979.26666666666
2904,349255.26666666666
2905,120960.0
2906,204863.53333333333
2907,116095.0
2908,127978.33333333333
2909,144314.0
2910,84663.33333333333
2911,87380.0
2912,149260.0
2913,88443.33333333333
2914,85983.33333333333
2915,86766.66666666667
2916,85026.66666666667
2917,152688.33333333334
2918,118478.33333333333
2919,221889.66666666666
